,ID,YR,YEAR_OF_BIRTH,COUNTRY_OF_BIRTH,RACE,GENDER,C1DOB_Y,HAVING_HEALTHPLAN,FAMSIZE_,TNFI_,POVSTATUS_,REGION_,MARSTAT_KEY_,WKSUEMP_PCY_,URBAN_RURAL_,JOBSNUM_,NUMCH_,AGE_1STCHILD,EVER_IN_POVERTY,WHEN_IN_POVERTY,INCOME_,INCOME_MAX,EVER_EDU_LOAN,EDU_DEGREE,EVER_DIVORCED_,EVER_UNEMPLOYED_,HOURS_WORKED_PER_WEEK_,MAJOR_1_,MAJOR_2_,EDU_MAJOR,AMT_EDU_LOAN_,TOTAL_EDU_LOAN,CAL_YEAR_JOBS_,NET_WORTH_,EMP_STATUS_,EDU_LOAN_
7131,8620,1994,61,IN THE US,BLACK,MALE,1986,Yes,3,42000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,-5,6,1,25,Yes,ADULT ONLY,0,48000,Yes,Associate/Junior College (AA),No,Yes,-4,506,-4,506,-4,1200,0,24250,4: IN ACTIVE FORCES,
7132,8621,1994,58,IN THE US,BLACK,MALE,1979,No,4,14000,1: IN POVERTY,3: SOUTH,1: 1  MARRIED,15,1: URBAN,14,2,20,Yes,ADULT ONLY,0,28000,No,High school diploma (or equivalent),No,Yes,40,835,-4,835,-4,-5,2,4500,1: EMPLOYED,
7133,8622,1994,64,IN THE US,BLACK,FEMALE,1996,Yes,1,15000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,9,0,32,Yes,ADULT ONLY,15000,25000,Yes,Associate/Junior College (AA),No,Yes,50,1212,-4,1212,-4,2200,2,-1,2: UNEMPLOYED,
7134,8623,1994,57,IN THE US,BLACK,MALE,1986,Yes,5,46001,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,5,3,28,Yes,ADULT ONLY,42000,113000,Yes,Bachelor of Arts Degree (BA),No,No,40,506,-4,506,-4,-4,2,12000,1: EMPLOYED,
7135,8624,1994,61,IN THE US,BLACK,MALE,1987,Yes,4,18000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,-3,-5,5,2,25,No,NEVER,0,40000,No,Bachelor of Science (BS),No,Yes,-4,2204,-4,2204,-4,700,0,-2000,4: IN ACTIVE FORCES,
7136,8625,1994,63,IN THE US,BLACK,MALE,1989,Yes,5,60100,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,4,3,26,Yes,ADULT ONLY,33000,64000,No,"Master's Degree (MA, MBA, MS, MSW)",No,No,40,909,-4,909,-4,800,2,73163,1: EMPLOYED,
7137,8626,1994,61,IN THE US,BLACK,MALE,No children yet,Yes,1,0,1: IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,12,0,No children yet,Yes,ADULT ONLY,0,14000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,0,3: OUT OF LABOR FORCE,
7138,8627,1994,57,IN THE US,BLACK,MALE,1996,Yes,2,54000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,4,0,38,Yes,ADULT ONLY,46000,46000,No,High school diploma (or equivalent),No,No,120,-4,-4,-4,-4,-4,2,82000,1: EMPLOYED,
7139,8628,1994,64,IN THE US,BLACK,MALE,1990,Yes,7,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,3,5,25,Yes,BOTH CHILD AND ADULT,0,25000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,4600,1: EMPLOYED,
7140,8629,1994,63,IN THE US,BLACK,MALE,1985,Yes,1,5000,1: IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,8,0,21,Yes,BOTH CHILD AND ADULT,5000,35000,-4,High school diploma (or equivalent),No,No,90,-4,-4,-4,-4,-5,2,6115,1: EMPLOYED,
7141,8630,1994,64,IN THE US,BLACK,MALE,1997,Yes,1,14000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,11,0,33,Yes,BOTH CHILD AND ADULT,14000,28000,-4,Associate/Junior College (AA),No,Yes,40,-4,-4,-4,-4,-4,2,5800,1: EMPLOYED,
7142,8631,1994,63,IN THE US,BLACK,FEMALE,1986,Yes,3,8304,1: IN POVERTY,3: SOUTH,3: 3  DIVORCED,5,1: URBAN,10,2,22,Yes,ADULT ONLY,0,22000,-4,Bachelor of Arts Degree (BA),Yes,Yes,40,-4,-4,2301,-4,-4,0,0,1: EMPLOYED,
7143,8633,1994,61,IN THE US,BLACK,MALE,1982,No,2,10000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,2,1: URBAN,8,1,20,Yes,ADULT ONLY,10000,16000,-4,High school diploma (or equivalent),No,Yes,40,704,-4,704,-4,-4,2,2100,1: EMPLOYED,
7144,8634,1994,60,IN THE US,BLACK,FEMALE,1975,Yes,5,9648,1: IN POVERTY,1: NORTHEAST,2: 2  SEPARATED,0,1: URBAN,10,4,15,Yes,ADULT ONLY,0,40000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,-3500,3: OUT OF LABOR FORCE,
7145,8638,1994,61,IN THE US,BLACK,FEMALE,1987,Yes,6,30600,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,11,2,26,Yes,ADULT ONLY,27000,38000,No,Associate/Junior College (AA),No,Yes,64,0,-4,0,-4,2000,2,11250,1: EMPLOYED,
7146,8639,1994,63,IN THE US,BLACK,FEMALE,1981,Yes,3,12688,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,5,2,18,Yes,ADULT ONLY,10000,40000,-4,High school diploma (or equivalent),No,Yes,68,799,-4,799,-4,-4,3,5850,1: EMPLOYED,
7147,8640,1994,57,IN THE US,BLACK,MALE,1982,Yes,4,189918,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,10,2,25,No,NEVER,101653,312324,Yes,Bachelor of Science (BS),No,No,65,702,-4,702,-4,3500,2,170000,1: EMPLOYED,
7148,8641,1994,60,IN THE US,BLACK,FEMALE,1976,Yes,2,1700,1: IN POVERTY,3: SOUTH,2: 2  SEPARATED,4,1: URBAN,13,1,16,Yes,ADULT ONLY,1700,40000,-4,High school diploma (or equivalent),No,Yes,105,-4,-4,-4,-4,-4,2,4000,1: EMPLOYED,
7149,8642,1994,61,IN THE US,BLACK,FEMALE,1978,Yes,3,12500,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,3,1,16,Yes,BOTH CHILD AND ADULT,12500,24000,-4,High school diploma (or equivalent),No,Yes,40,501,-4,501,-4,-4,2,7800,1: EMPLOYED,
7150,8643,1994,63,IN THE US,BLACK,FEMALE,1984,Yes,4,34000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,7,2,21,Yes,CHILD ONLY,12000,26000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,8000,1: EMPLOYED,
7151,8644,1994,59,IN THE US,BLACK,MALE,1988,Yes,3,-1,-3,3: SOUTH,1: 1  MARRIED,4,1: URBAN,11,1,29,Yes,ADULT ONLY,-1,36000,-4,High school diploma (or equivalent),No,Yes,80,-4,-4,-4,-4,-5,2,-1,1: EMPLOYED,
7152,8645,1994,58,IN THE US,BLACK,MALE,1980,No,1,0,1: IN POVERTY,3: SOUTH,2: 2  SEPARATED,-3,1: URBAN,6,0,21,Yes,ADULT ONLY,0,15000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-5,0,0,2: UNEMPLOYED,
7153,8647,1994,59,IN THE US,BLACK,MALE,1981,Yes,3,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,8,1: URBAN,16,0,21,Yes,ADULT ONLY,9000,28000,-4,High school diploma (or equivalent),No,Yes,80,-4,-4,-4,-4,-5,2,200,1: EMPLOYED,
7154,8648,1994,63,IN THE US,BLACK,FEMALE,1979,Yes,4,51000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,14,2,16,Yes,BOTH CHILD AND ADULT,27000,37000,No,High school diploma (or equivalent),No,Yes,60,704,-4,704,-4,591,3,113000,2: UNEMPLOYED,
7155,8649,1994,58,IN THE US,BLACK,FEMALE,1984,No,4,2520,1: IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,3,2,25,Yes,ADULT ONLY,0,16000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,0,3: OUT OF LABOR FORCE,
7156,8650,1994,60,IN THE US,BLACK,MALE,1982,Yes,1,0,1: IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,7,0,21,Yes,ADULT ONLY,0,20000,-4,None,No,Yes,-4,-4,-4,-4,-4,-4,0,0,3: OUT OF LABOR FORCE,
7157,8651,1994,61,IN THE US,BLACK,MALE,No children yet,Yes,1,13000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,6,0,No children yet,Yes,ADULT ONLY,13000,20000,-4,High school diploma (or equivalent),No,Yes,88,-4,-4,-4,-4,-4,2,-1,1: EMPLOYED,
7158,8652,1994,61,IN THE US,BLACK,FEMALE,1978,Yes,5,89900,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,5,3,16,Yes,BOTH CHILD AND ADULT,19000,65000,Yes,Associate/Junior College (AA),No,Yes,40,514,-4,506,-4,3000,2,37500,1: EMPLOYED,
7159,8653,1994,64,IN THE US,BLACK,MALE,No children yet,Yes,1,18000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,4,0,No children yet,Yes,BOTH CHILD AND ADULT,18000,50000,-4,High school diploma (or equivalent),No,No,40,2105,-4,2105,-4,-4,2,14500,1: EMPLOYED,
7160,8654,1994,62,IN THE US,BLACK,MALE,1986,No,3,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,25,1: URBAN,11,0,23,Yes,BOTH CHILD AND ADULT,900,15000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-5,1,-2600,1: EMPLOYED,
7161,8655,1994,59,IN THE US,BLACK,MALE,1982,No,2,12000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,13,1,23,Yes,ADULT ONLY,12000,12000,No,High school diploma (or equivalent),No,Yes,40,908,-4,908,-4,-4,2,0,1: EMPLOYED,
7162,8657,1994,60,IN THE US,BLACK,MALE,1979,No,2,-2,-3,1: NORTHEAST,3: 3  DIVORCED,0,1: URBAN,8,1,18,Yes,ADULT ONLY,-2,52000,No,None,Yes,Yes,40,-4,-4,-4,-4,-4,2,4000,1: EMPLOYED,
7163,8658,1994,62,IN THE US,BLACK,FEMALE,1983,Yes,4,46000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,9,1: URBAN,3,2,21,Yes,ADULT ONLY,19000,46000,-4,High school diploma (or equivalent),No,Yes,45,-4,-4,-4,-4,-4,2,7900,1: EMPLOYED,
7164,8660,1994,59,IN THE US,BLACK,FEMALE,No children yet,No,9,0,1: IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,5,0,No children yet,Yes,ADULT ONLY,0,10000,No,High school diploma (or equivalent),No,Yes,-4,506,-4,506,-4,-4,0,0,3: OUT OF LABOR FORCE,
7165,8661,1994,62,IN THE US,BLACK,MALE,1986,Yes,2,20000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,6,1,23,Yes,BOTH CHILD AND ADULT,20000,30000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,30300,1: EMPLOYED,
7166,8662,1994,62,IN THE US,BLACK,FEMALE,1979,Yes,7,5544,1: IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,5,5,16,Yes,BOTH CHILD AND ADULT,0,11000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,-1000,3: OUT OF LABOR FORCE,
7167,8663,1994,60,IN THE US,BLACK,MALE,1989,Yes,5,22000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,3,3,28,Yes,ADULT ONLY,11000,50000,No,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,2,11500,1: EMPLOYED,
7168,8664,1994,57,IN THE US,BLACK,FEMALE,1978,Yes,4,22000,0: NOT IN POVERTY,3: SOUTH,3: 3  DIVORCED,0,1: URBAN,5,3,20,Yes,ADULT ONLY,22000,63259,Yes,Associate/Junior College (AA),Yes,Yes,40,514,-4,514,-4,-4,3,6300,1: EMPLOYED,
7169,8665,1994,64,IN THE US,BLACK,FEMALE,1982,Yes,3,11816,1: IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,1: URBAN,14,2,18,Yes,BOTH CHILD AND ADULT,8000,48219,-4,High school diploma (or equivalent),No,Yes,35,-4,-4,-4,-4,-4,2,-300,1: EMPLOYED,
7170,8666,1994,60,IN THE US,BLACK,MALE,No children yet,Yes,2,16500,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,11,0,No children yet,Yes,ADULT ONLY,15000,16000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-5,2,16700,1: EMPLOYED,
7171,8667,1994,62,IN THE US,BLACK,MALE,1982,Yes,4,25000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,12,2,20,Yes,ADULT ONLY,22000,48000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,-280,1: EMPLOYED,
7172,8668,1994,64,IN THE US,BLACK,FEMALE,1989,Yes,4,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,7,1,24,No,NEVER,-1,19500,Yes,Bachelor of Science (BS),No,Yes,40,801,-4,506,-4,250,2,11715,1: EMPLOYED,
7173,8670,1994,63,IN THE US,BLACK,MALE,No children yet,Yes,1,-2,-3,3: SOUTH,0: 0  NEVER MARRIED,0,0: RURAL,3,0,No children yet,Yes,CHILD ONLY,38000,38000,No,Bachelor of Arts Degree (BA),No,Yes,45,509,-4,509,-4,-4,1,-1,1: EMPLOYED,
7174,8672,1994,57,IN THE US,BLACK,MALE,1991,No,2,-2,-3,3: SOUTH,2: 2  SEPARATED,12,1: URBAN,8,0,33,Yes,ADULT ONLY,8000,12000,-4,-5,No,Yes,100,-4,-4,-4,-4,-5,2,0,1: EMPLOYED,
7175,8673,1994,57,IN THE US,BLACK,FEMALE,1978,Yes,3,27277,0: NOT IN POVERTY,3: SOUTH,3: 3  DIVORCED,0,1: URBAN,11,2,21,Yes,ADULT ONLY,20000,42000,No,Associate/Junior College (AA),Yes,Yes,37,1203,-4,1203,-4,7300,2,2800,1: EMPLOYED,
7176,8675,1994,57,IN THE US,BLACK,FEMALE,1986,Yes,5,24000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,15,3,28,No,NEVER,0,35000,Yes,Bachelor of Science (BS),No,Yes,-4,1399,-4,1399,-4,33000,0,2910,3: OUT OF LABOR FORCE,
7177,8676,1994,60,IN THE US,BLACK,MALE,2006,Yes,1,28000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,8,0,46,No,NEVER,28000,42000,-4,None,No,No,100,-4,-4,-4,-4,-4,1,2368,1: EMPLOYED,
7178,8677,1994,59,IN THE US,BLACK,MALE,No children yet,Yes,3,34800,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,15,1,No children yet,Yes,ADULT ONLY,800,25000,No,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,1,10900,3: OUT OF LABOR FORCE,
7179,8678,1994,60,IN THE US,BLACK,MALE,No children yet,Yes,2,6832,1: IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,16,1: URBAN,23,0,No children yet,Yes,ADULT ONLY,1000,40000,-4,Associate/Junior College (AA),No,Yes,80,-4,-4,-4,-4,-4,1,1900,1: EMPLOYED,
7180,8679,1994,60,IN THE US,BLACK,FEMALE,1975,Yes,2,47000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,14,0,15,Yes,ADULT ONLY,22000,35000,-4,High school diploma (or equivalent),Yes,No,56,-4,-4,-4,-4,-4,2,20300,1: EMPLOYED,
7181,8681,1994,61,IN THE US,BLACK,MALE,1984,Yes,3,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,8,1,22,Yes,BOTH CHILD AND ADULT,23000,62000,No,High school diploma (or equivalent),No,Yes,52,9996,-4,9996,-4,-4,2,55500,1: EMPLOYED,
7182,8682,1994,60,IN THE US,BLACK,MALE,No children yet,Yes,4,15000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,2,2,No children yet,Yes,ADULT ONLY,15000,120000,-4,None,No,Yes,40,-4,-4,-4,-4,-4,2,2000,1: EMPLOYED,
7183,8683,1994,60,IN THE US,BLACK,MALE,1982,Yes,5,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,11,3,21,Yes,ADULT ONLY,11000,30245,-4,None,No,Yes,40,-4,-4,-4,-4,-4,2,14500,1: EMPLOYED,
7184,8684,1994,64,IN THE US,BLACK,FEMALE,1982,Yes,2,-2,-3,3: SOUTH,2: 2  SEPARATED,0,1: URBAN,6,1,17,Yes,BOTH CHILD AND ADULT,-2,29000,No,Associate/Junior College (AA),No,Yes,64,1203,-4,1203,-4,8000,2,13833,1: EMPLOYED,
7185,8685,1994,59,IN THE US,BLACK,FEMALE,1978,No,5,24000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,15,3,18,Yes,ADULT ONLY,6000,30000,-4,High school diploma (or equivalent),No,Yes,59,-4,-4,799,-4,10000,4,178500,1: EMPLOYED,
7186,8686,1994,63,IN THE US,BLACK,MALE,No children yet,No,1,4000,1: IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,8,0,No children yet,Yes,BOTH CHILD AND ADULT,2000,18000,No,None,No,Yes,15,-4,-4,-4,-4,-5,2,0,2: UNEMPLOYED,
7187,8687,1994,58,IN THE US,BLACK,MALE,No children yet,Yes,1,22000,0: NOT IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,1: URBAN,16,0,No children yet,Yes,ADULT ONLY,22000,26000,Yes,Bachelor of Science (BS),No,Yes,58,501,-4,501,-4,4000,2,-1175,1: EMPLOYED,
7188,8688,1994,64,IN THE US,BLACK,FEMALE,No children yet,No,2,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,4,0,No children yet,Yes,CHILD ONLY,-2,31200,No,Associate/Junior College (AA),No,Yes,80,701,-4,701,-4,-4,2,11100,1: EMPLOYED,
7189,8689,1994,61,IN THE US,BLACK,MALE,1982,Yes,3,51100,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,2,1: URBAN,14,1,21,Yes,ADULT ONLY,25000,49040,-4,High school diploma (or equivalent),No,Yes,115,-4,-4,-4,-4,-4,4,107000,1: EMPLOYED,
7190,8690,1994,63,IN THE US,BLACK,FEMALE,1980,Yes,7,38120,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,10,1: URBAN,22,4,16,Yes,BOTH CHILD AND ADULT,5000,20000,-4,Other (SPECIFY),No,Yes,80,1202,-4,1202,-4,1000,4,-11400,1: EMPLOYED,
7191,8691,1994,62,IN THE US,BLACK,MALE,1988,No,6,3500,1: IN POVERTY,3: SOUTH,1: 1  MARRIED,7,1: URBAN,11,4,26,Yes,ADULT ONLY,2000,13000,-4,None,No,Yes,93,-4,-4,-4,-4,-4,3,35500,3: OUT OF LABOR FORCE,
7192,8692,1994,64,IN THE US,BLACK,FEMALE,1981,No,4,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,5,2,17,,,0,2235,-4,None,No,Yes,-4,-4,-4,-4,-4,-5,0,3858,3: OUT OF LABOR FORCE,
7193,8693,1994,58,IN THE US,BLACK,FEMALE,1978,Yes,4,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,9,2,20,Yes,ADULT ONLY,-1,41000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,3,-1,1: EMPLOYED,
7194,8694,1994,62,IN THE US,BLACK,FEMALE,1983,Yes,4,36700,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,1,1: URBAN,6,2,21,Yes,BOTH CHILD AND ADULT,6700,30000,-4,Bachelor of Science (BS),No,Yes,64,514,-4,514,-4,-5,2,25373,1: EMPLOYED,
7195,8695,1994,63,IN THE US,BLACK,FEMALE,1981,Yes,3,11560,1: IN POVERTY,3: SOUTH,1: 1  MARRIED,2,1: URBAN,1,1,18,Yes,BOTH CHILD AND ADULT,0,150,-4,High school diploma (or equivalent),No,Yes,-4,2104,-4,2104,-4,-4,0,-3545,3: OUT OF LABOR FORCE,
7196,8696,1994,60,IN THE US,BLACK,FEMALE,1979,Yes,5,4800,1: IN POVERTY,3: SOUTH,3: 3  DIVORCED,25,0: RURAL,5,4,19,Yes,ADULT ONLY,4800,43000,-4,Associate/Junior College (AA),Yes,No,80,-4,-4,1299,-4,-5,1,-3000,1: EMPLOYED,
7197,8697,1994,61,IN THE US,BLACK,FEMALE,1989,Yes,3,79000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,7,1,28,Yes,ADULT ONLY,27000,90000,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,Yes,38,502,-4,502,-4,4000,2,73000,1: EMPLOYED,
7198,8698,1994,64,IN THE US,BLACK,MALE,1990,No,4,29492,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,-3,1: URBAN,13,2,26,Yes,ADULT ONLY,22000,74000,Yes,Bachelor of Science (BS),No,Yes,120,909,-4,909,-4,7100,3,3000,2: UNEMPLOYED,
7199,8704,1994,62,IN THE US,HISPANIC,MALE,1979,No,3,-3,-3,2: NORTH CENTRAL,1: 1  MARRIED,20,1: URBAN,20,1,17,Yes,BOTH CHILD AND ADULT,34000,50000,-4,Associate/Junior College (AA),No,Yes,135,-4,-4,999,-4,5000,2,242000,1: EMPLOYED,
7200,8705,1994,63,IN THE US,HISPANIC,FEMALE,1979,Yes,4,7168,1: IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,0,1: URBAN,4,3,16,Yes,BOTH CHILD AND ADULT,0,25000,-4,High school diploma (or equivalent),Yes,No,-4,-4,-4,-4,-4,-4,0,0,3: OUT OF LABOR FORCE,
7201,8706,1994,64,IN THE US,HISPANIC,FEMALE,1980,Yes,6,35278,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,8,4,15,Yes,BOTH CHILD AND ADULT,16278,38000,-4,High school diploma (or equivalent),No,Yes,48,1207,-4,1207,-4,-4,2,11800,1: EMPLOYED,
7202,8708,1994,60,IN THE US,HISPANIC,FEMALE,1980,Yes,4,-2,-3,3: SOUTH,1: 1  MARRIED,0,1: URBAN,11,2,19,Yes,ADULT ONLY,11000,32000,No,None,Yes,Yes,76,-4,-4,-4,-4,-4,3,11100,1: EMPLOYED,
7203,8709,1994,61,IN THE US,HISPANIC,MALE,1982,No,3,7000,1: IN POVERTY,3: SOUTH,2: 2  SEPARATED,0,1: URBAN,22,0,20,Yes,BOTH CHILD AND ADULT,7000,46000,-4,None,No,Yes,20,-4,-4,-4,-4,-4,2,0,1: EMPLOYED,
7204,8710,1994,64,IN THE US,HISPANIC,MALE,1981,No,2,-3,-3,3: SOUTH,2: 2  SEPARATED,0,1: URBAN,14,0,16,Yes,BOTH CHILD AND ADULT,-2,26000,No,None,No,Yes,30,-4,-4,-4,-4,-4,2,0,3: OUT OF LABOR FORCE,
7205,8714,1994,57,IN THE US,HISPANIC,FEMALE,1979,Yes,5,29120,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,7,3,21,Yes,ADULT ONLY,6240,12873,-4,High school diploma (or equivalent),No,Yes,20,-4,-4,-4,-4,-5,2,49325,1: EMPLOYED,
7206,8722,1994,58,IN THE US,HISPANIC,MALE,No children yet,Yes,1,23000,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,6,0,No children yet,No,NEVER,23000,53000,-4,Associate/Junior College (AA),No,No,40,-4,-4,-4,-4,-4,2,6200,1: EMPLOYED,
7207,8723,1994,60,IN THE US,HISPANIC,MALE,1986,Yes,1,19000,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,4,1: URBAN,14,0,25,Yes,ADULT ONLY,19000,43000,-4,High school diploma (or equivalent),No,Yes,80,1401,-4,1401,-4,4000,3,2800,1: EMPLOYED,
7208,8724,1994,64,IN THE US,HISPANIC,MALE,No children yet,Yes,3,-2,-3,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,5,0,No children yet,Yes,ADULT ONLY,28000,65000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,31000,1: EMPLOYED,
7209,8725,1994,60,IN THE US,HISPANIC,MALE,1983,Yes,6,32065,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,4,4,22,Yes,ADULT ONLY,0,16340,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,36300,3: OUT OF LABOR FORCE,
7210,8726,1994,61,IN THE US,HISPANIC,MALE,1989,Yes,6,23000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,7,4,27,Yes,ADULT ONLY,23000,40000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,18300,1: EMPLOYED,
7211,8727,1994,63,IN THE US,HISPANIC,MALE,1989,Yes,3,49000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,8,1,25,Yes,ADULT ONLY,24000,52000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,31800,1: EMPLOYED,
7212,8740,1994,62,IN THE US,HISPANIC,MALE,No children yet,Yes,1,14501,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,9,0,No children yet,Yes,ADULT ONLY,14500,31000,No,High school diploma (or equivalent),No,Yes,40,506,-4,506,-4,748,2,3574,1: EMPLOYED,
7213,8741,1994,63,IN THE US,HISPANIC,MALE,1995,Yes,2,34683,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,18,0,31,Yes,ADULT ONLY,18783,50000,No,Bachelor of Arts Degree (BA),No,No,40,202,-4,202,-4,5000,2,19600,1: EMPLOYED,
7214,8749,1994,57,IN THE US,BLACK,MALE,1978,Yes,4,45273,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,6,2,20,No,NEVER,28168,48000,-4,None,No,No,45,-4,-4,-4,-4,-4,2,46230,1: EMPLOYED,
7215,8759,1994,58,IN THE US,HISPANIC,FEMALE,1985,Yes,4,-2,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,2,26,No,NEVER,0,25000,No,Bachelor of Science (BS),No,No,-4,502,-4,502,-4,-4,0,946749,3: OUT OF LABOR FORCE,
